InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,TotalPrice
192152,B200,Bag,1,2023-03-29 07:00:00,25.87,10088,Netherlands,25.87
167649,A100,Shoes,5,2023-03-29 08:00:00,21.71,10106,Spain,108.55000000000001
164674,C300,Watch,6,2023-03-29 09:00:00,46.31,10037,France,277.86
113760,A100,Watch,6,2023-03-29 10:00:00,55.62,10151,Spain,333.71999999999997
121927,C300,Watch,6,2023-03-29 11:00:00,6.02,10191,France,36.12
186475,B200,Shoes,9,2023-03-29 12:00:00,84.13,10120,Germany,757.17
161367,A100,T-shirt,1,2023-03-29 13:00:00,53.71,10170,Spain,53.71
197955,A100,Watch,6,2023-03-29 14:00:00,19.93,10109,Netherlands,119.58
112588,C300,Bag,8,2023-03-29 15:00:00,11.39,10143,Netherlands,91.12
152233,D400,T-shirt,8,2023-03-29 16:00:00,11.0,10065,Germany,88.0
144738,C300,T-shirt,3,2023-03-29 17:00:00,29.48,10065,United Kingdom,88.44
133397,D400,T-shirt,5,2023-03-29 18:00:00,52.43,10196,France,262.15
182189,C300,Watch,4,2023-03-29 19:00:00,86.72,10045,United Kingdom,346.88
176367,B200,Shoes,1,2023-03-29 20:00:00,90.78,10148,United Kingdom,90.78
171260,A100,Shoes,9,2023-03-29 21:00:00,84.07,10059,Germany,756.6299999999999
176619,C300,Watch,5,2023-03-29 22:00:00,36.21,10137,Germany,181.05
119816,B200,Bag,2,2023-03-29 23:00:00,34.12,10145,Spain,68.24
142240,C300,Bag,2,2023-03-30 00:00:00,98.81,10089,Spain,197.62
106276,A100,Bag,7,2023-03-30 01:00:00,69.72,10168,Spain,488.03999999999996
179530,C300,Watch,4,2023-03-30 02:00:00,33.97,10163,Spain,135.88
123499,D400,Shoes,1,2023-03-30 03:00:00,36.26,10112,Spain,36.26
188576,A100,Watch,5,2023-03-30 04:00:00,46.29,10084,Netherlands,231.45
182495,D400,Shoes,2,2023-03-30 05:00:00,64.07,10065,Germany,128.14
171635,B200,T-shirt,7,2023-03-30 06:00:00,90.31,10045,France,632.1700000000001
185112,B200,Watch,9,2023-03-30 07:00:00,23.84,10117,France,214.56
135946,C300,Shoes,1,2023-03-30 08:00:00,13.02,10150,France,13.02
155204,D400,T-shirt,2,2023-03-30 09:00:00,43.55,10166,France,87.1
151886,D400,T-shirt,6,2023-03-30 10:00:00,28.32,10094,France,169.92000000000002
171652,A100,Watch,8,2023-03-30 11:00:00,59.72,10003,Netherlands,477.76
115563,D400,Shoes,7,2023-03-30 12:00:00,71.43,10168,Germany,500.01000000000005
192324,D400,T-shirt,9,2023-03-30 13:00:00,34.52,10002,Spain,310.68
192464,A100,Watch,2,2023-03-30 14:00:00,70.12,10180,Spain,140.24
109847,A100,T-shirt,9,2023-03-30 15:00:00,37.6,10119,Spain,338.40000000000003
126155,D400,Bag,4,2023-03-30 16:00:00,65.32,10073,Germany,261.28
179671,C300,Watch,3,2023-03-30 17:00:00,65.14,10105,Germany,195.42000000000002
183310,A100,T-shirt,7,2023-03-30 18:00:00,31.43,10095,Netherlands,220.01
167278,A100,Watch,5,2023-03-30 19:00:00,65.39,10035,Netherlands,326.95
118309,D400,Watch,5,2023-03-30 20:00:00,41.19,10176,Spain,205.95
100619,D400,Shoes,2,2023-03-30 21:00:00,36.96,10026,Germany,73.92
183194,A100,Shoes,6,2023-03-30 22:00:00,32.48,10052,Spain,194.88
150108,D400,T-shirt,6,2023-03-30 23:00:00,37.84,10048,Netherlands,227.04000000000002
134707,A100,Watch,4,2023-03-31 00:00:00,79.74,10101,Spain,318.96
120337,C300,Watch,5,2023-03-31 01:00:00,28.29,10000,Netherlands,141.45
181537,C300,Bag,7,2023-03-31 02:00:00,69.79,10173,United Kingdom,488.53000000000003
166504,A100,Watch,8,2023-03-31 03:00:00,90.56,10061,France,724.48
147614,A100,Shoes,6,2023-03-31 04:00:00,38.29,10098,United Kingdom,229.74
191428,B200,Watch,5,2023-03-31 05:00:00,7.8,10065,Spain,39.0
191155,B200,Shoes,3,2023-03-31 06:00:00,7.34,10149,Spain,22.02
100281,D400,Bag,7,2023-03-31 07:00:00,18.25,10166,Germany,127.75
127420,D400,T-shirt,8,2023-03-31 08:00:00,15.45,10043,France,123.6
180896,A100,Shoes,3,2023-03-31 09:00:00,76.07,10001,Netherlands,228.20999999999998
139030,A100,T-shirt,5,2023-03-31 10:00:00,33.01,10058,Spain,165.04999999999998
101058,B200,T-shirt,2,2023-03-31 11:00:00,66.99,10155,Netherlands,133.98
186213,B200,T-shirt,4,2023-03-31 12:00:00,9.03,10194,Netherlands,36.12
176260,A100,T-shirt,4,2023-03-31 13:00:00,33.1,10013,Netherlands,132.4
128404,C300,Shoes,8,2023-03-31 14:00:00,27.24,10015,United Kingdom,217.92
129856,C300,Bag,3,2023-03-31 15:00:00,31.3,10050,Netherlands,93.9
109200,D400,Watch,5,2023-03-31 16:00:00,23.12,10099,Germany,115.60000000000001
164178,A100,Shoes,5,2023-03-31 17:00:00,63.7,10027,United Kingdom,318.5
133997,A100,Bag,2,2023-03-31 18:00:00,67.95,10052,United Kingdom,135.9
125611,D400,Watch,9,2023-03-31 19:00:00,19.1,10051,Spain,171.9
141235,B200,T-shirt,4,2023-03-31 20:00:00,75.41,10115,France,301.64
135057,B200,Watch,9,2023-03-31 21:00:00,28.75,10152,France,258.75
101239,C300,Watch,9,2023-03-31 22:00:00,31.88,10184,Spain,286.92
165661,A100,Bag,2,2023-03-31 23:00:00,83.74,10008,France,167.48
145272,B200,Watch,9,2023-04-01 00:00:00,90.61,10010,Netherlands,815.49
189393,C300,T-shirt,9,2023-04-01 01:00:00,83.35,10106,Germany,750.15
161212,C300,Shoes,2,2023-04-01 02:00:00,19.04,10044,Netherlands,38.08
115398,C300,Shoes,6,2023-04-01 03:00:00,99.93,10084,France,599.58
156503,B200,Bag,9,2023-04-01 04:00:00,68.85,10001,France,619.65
106638,B200,T-shirt,4,2023-04-01 05:00:00,53.51,10181,Germany,214.04
106570,A100,T-shirt,2,2023-04-01 06:00:00,95.71,10161,United Kingdom,191.42
168785,A100,Watch,7,2023-04-01 07:00:00,82.65,10169,United Kingdom,578.5500000000001
109110,C300,Bag,9,2023-04-01 08:00:00,70.72,10068,Germany,636.48
179141,C300,T-shirt,6,2023-04-01 09:00:00,84.65,10138,United Kingdom,507.90000000000003
112115,B200,T-shirt,4,2023-04-01 10:00:00,41.62,10028,France,166.48
139062,B200,T-shirt,1,2023-04-01 11:00:00,70.02,10110,United Kingdom,70.02
122911,A100,Shoes,4,2023-04-01 12:00:00,23.11,10091,France,92.44
132556,A100,Shoes,3,2023-04-01 13:00:00,98.86,10004,Spain,296.58
178131,D400,Shoes,7,2023-04-01 14:00:00,60.95,10019,Netherlands,426.65000000000003
101969,A100,Watch,5,2023-04-01 15:00:00,82.35,10100,United Kingdom,411.75
143753,B200,Watch,3,2023-04-01 16:00:00,43.7,10038,Spain,131.10000000000002
182811,C300,Watch,2,2023-04-01 17:00:00,77.07,10159,United Kingdom,154.14
104470,D400,T-shirt,2,2023-04-01 18:00:00,41.8,10156,Spain,83.6
110225,A100,Shoes,5,2023-04-01 19:00:00,61.05,10193,Germany,305.25
123196,A100,T-shirt,8,2023-04-01 20:00:00,78.92,10126,Spain,631.36
113669,B200,T-shirt,8,2023-04-01 21:00:00,16.07,10000,France,128.56
137380,D400,Bag,5,2023-04-01 22:00:00,38.89,10118,Germany,194.45
148320,A100,T-shirt,2,2023-04-01 23:00:00,56.77,10128,Germany,113.54
147414,C300,Watch,4,2023-04-02 00:00:00,36.73,10003,France,146.92
115577,B200,Shoes,7,2023-04-02 01:00:00,34.37,10142,United Kingdom,240.58999999999997
188009,D400,Shoes,6,2023-04-02 02:00:00,31.76,10174,Germany,190.56
155409,A100,T-shirt,7,2023-04-02 03:00:00,26.64,10157,United Kingdom,186.48000000000002
128625,A100,Watch,5,2023-04-02 04:00:00,85.65,10133,Netherlands,428.25
181040,D400,Watch,2,2023-04-02 05:00:00,92.75,10101,Spain,185.5
124089,B200,Watch,8,2023-04-02 06:00:00,71.52,10128,Spain,572.16
136487,D400,Shoes,2,2023-04-02 07:00:00,7.85,10198,France,15.7
165838,D400,Watch,8,2023-04-02 08:00:00,79.69,10061,France,637.52
196999,B200,Watch,7,2023-04-02 09:00:00,55.53,10191,Spain,388.71000000000004
194795,A100,T-shirt,3,2023-04-02 10:00:00,77.02,10132,Netherlands,231.06
150138,C300,Bag,4,2023-04-02 11:00:00,46.55,10053,France,186.2
142823,B200,Watch,7,2023-04-02 12:00:00,8.92,10048,Netherlands,62.44
137208,C300,T-shirt,4,2023-04-02 13:00:00,69.77,10006,France,279.08
154061,A100,T-shirt,9,2023-04-02 14:00:00,47.19,10099,Germany,424.71
130659,D400,Watch,7,2023-04-02 15:00:00,88.03,10002,United Kingdom,616.21
131890,C300,Bag,1,2023-04-02 16:00:00,75.12,10075,Spain,75.12
179134,A100,Shoes,1,2023-04-02 17:00:00,39.16,10122,United Kingdom,39.16
147055,A100,Bag,4,2023-04-02 18:00:00,73.79,10188,Spain,295.16
119508,D400,Watch,9,2023-04-02 19:00:00,52.04,10078,France,468.36
142287,D400,Bag,4,2023-04-02 20:00:00,23.95,10168,United Kingdom,95.8
178916,A100,T-shirt,5,2023-04-02 21:00:00,44.89,10148,Netherlands,224.45
126984,A100,T-shirt,1,2023-04-02 22:00:00,26.14,10031,France,26.14
108125,C300,Bag,2,2023-04-02 23:00:00,5.47,10011,Germany,10.94
136059,A100,Shoes,4,2023-04-03 00:00:00,28.45,10103,United Kingdom,113.8
169569,A100,Bag,4,2023-04-03 01:00:00,24.9,10110,United Kingdom,99.6
117087,C300,Watch,6,2023-04-03 02:00:00,5.41,10006,Germany,32.46
105704,B200,Shoes,6,2023-04-03 03:00:00,79.47,10178,Spain,476.82
160576,C300,Bag,8,2023-04-03 04:00:00,12.31,10172,France,98.48
173384,C300,Bag,9,2023-04-03 05:00:00,47.66,10094,Germany,428.93999999999994
187128,D400,Shoes,1,2023-04-03 06:00:00,44.7,10064,Netherlands,44.7
172460,C300,Bag,1,2023-04-03 07:00:00,22.23,10187,France,22.23
127208,A100,Watch,6,2023-04-03 08:00:00,96.85,10044,Germany,581.0999999999999
185150,A100,T-shirt,4,2023-04-03 09:00:00,62.35,10033,Germany,249.4
166024,A100,Watch,4,2023-04-03 10:00:00,82.28,10138,United Kingdom,329.12
139882,B200,Bag,1,2023-04-03 11:00:00,52.13,10160,United Kingdom,52.13
125923,A100,T-shirt,9,2023-04-03 12:00:00,73.67,10007,United Kingdom,663.03
129165,B200,Shoes,3,2023-04-03 13:00:00,97.13,10044,France,291.39
167203,A100,Watch,5,2023-04-03 14:00:00,38.1,10199,Spain,190.5
191749,C300,Shoes,1,2023-04-03 15:00:00,52.91,10103,France,52.91
104114,D400,T-shirt,8,2023-04-03 16:00:00,53.88,10077,United Kingdom,431.04
164965,A100,Bag,3,2023-04-03 17:00:00,99.24,10161,United Kingdom,297.71999999999997
136321,B200,T-shirt,1,2023-04-03 18:00:00,27.14,10044,France,27.14
173297,B200,T-shirt,6,2023-04-03 19:00:00,69.15,10122,Germany,414.90000000000003
196652,D400,Shoes,1,2023-04-03 20:00:00,18.13,10192,Germany,18.13
199304,A100,Watch,3,2023-04-03 21:00:00,93.07,10179,United Kingdom,279.21
125426,C300,T-shirt,5,2023-04-03 22:00:00,61.09,10137,United Kingdom,305.45000000000005
117772,A100,Bag,4,2023-04-03 23:00:00,86.64,10042,Spain,346.56
103712,A100,T-shirt,7,2023-04-04 00:00:00,90.05,10080,Germany,630.35
101367,D400,Shoes,6,2023-04-04 01:00:00,57.93,10197,Spain,347.58
191736,A100,Watch,3,2023-04-04 02:00:00,69.79,10010,United Kingdom,209.37
151924,C300,Bag,8,2023-04-04 03:00:00,71.38,10163,United Kingdom,571.04
103726,B200,Shoes,8,2023-04-04 04:00:00,48.75,10145,Spain,390.0
189152,D400,T-shirt,2,2023-04-04 05:00:00,46.31,10190,Spain,92.62
127723,C300,T-shirt,7,2023-04-04 06:00:00,22.69,10004,United Kingdom,158.83
109108,B200,Watch,1,2023-04-04 07:00:00,41.47,10030,Netherlands,41.47
177714,D400,Shoes,2,2023-04-04 08:00:00,99.12,10015,United Kingdom,198.24
135643,D400,Shoes,8,2023-04-04 09:00:00,30.64,10193,Germany,245.12
131324,B200,Watch,1,2023-04-04 10:00:00,77.43,10008,United Kingdom,77.43
183360,B200,Bag,2,2023-04-04 11:00:00,10.64,10001,France,21.28
108927,C300,Shoes,1,2023-04-04 12:00:00,49.41,10036,United Kingdom,49.41
193680,A100,Watch,5,2023-04-04 13:00:00,10.55,10083,Netherlands,52.75
196546,A100,Shoes,7,2023-04-04 14:00:00,50.2,10186,Germany,351.40000000000003
122443,A100,Watch,6,2023-04-04 15:00:00,7.62,10057,United Kingdom,45.72
179973,A100,T-shirt,6,2023-04-04 16:00:00,63.26,10082,Spain,379.56
163449,A100,T-shirt,6,2023-04-04 17:00:00,60.72,10105,Germany,364.32
176743,C300,Shoes,8,2023-04-04 18:00:00,80.8,10135,Germany,646.4
160233,D400,Shoes,5,2023-04-04 19:00:00,60.41,10051,Netherlands,302.04999999999995
125537,C300,T-shirt,7,2023-04-04 20:00:00,92.97,10074,Spain,650.79
177576,C300,Bag,3,2023-04-04 21:00:00,79.39,10076,France,238.17000000000002
122612,C300,Watch,9,2023-04-04 22:00:00,17.6,10068,United Kingdom,158.4
193977,D400,Bag,3,2023-04-04 23:00:00,30.22,10124,France,90.66
106471,C300,Bag,6,2023-04-05 00:00:00,7.49,10179,Spain,44.94
135631,C300,Bag,3,2023-04-05 01:00:00,41.68,10033,Germany,125.03999999999999
192059,D400,T-shirt,1,2023-04-05 02:00:00,53.41,10175,Netherlands,53.41
131348,C300,Shoes,1,2023-04-05 03:00:00,94.86,10096,Netherlands,94.86
164732,A100,Bag,3,2023-04-05 04:00:00,54.62,10151,Germany,163.85999999999999
101177,B200,T-shirt,4,2023-04-05 05:00:00,79.2,10012,Netherlands,316.8
104760,C300,Watch,2,2023-04-05 06:00:00,30.46,10049,France,60.92
132779,B200,Shoes,9,2023-04-05 07:00:00,19.55,10090,Germany,175.95000000000002
121636,C300,Watch,8,2023-04-05 08:00:00,82.03,10192,United Kingdom,656.24
181889,C300,Bag,3,2023-04-05 09:00:00,28.51,10198,United Kingdom,85.53
153551,A100,Shoes,7,2023-04-05 10:00:00,87.78,10003,Spain,614.46
111556,D400,Bag,4,2023-04-05 11:00:00,21.14,10063,Germany,84.56
127598,B200,Shoes,5,2023-04-05 12:00:00,85.9,10073,France,429.5
111563,D400,Bag,4,2023-04-05 13:00:00,78.42,10166,Germany,313.68
146819,A100,Watch,9,2023-04-05 14:00:00,63.07,10190,Germany,567.63
173770,A100,Watch,7,2023-04-05 15:00:00,85.77,10185,France,600.39
191055,B200,Bag,4,2023-04-05 16:00:00,36.42,10015,Netherlands,145.68
126966,D400,Shoes,8,2023-04-05 17:00:00,20.77,10083,France,166.16
181709,A100,Watch,2,2023-04-05 18:00:00,19.92,10189,Germany,39.84
159889,C300,Shoes,7,2023-04-05 19:00:00,30.68,10137,Germany,214.76
126987,C300,Shoes,1,2023-04-05 20:00:00,47.39,10108,Germany,47.39
178714,C300,Watch,8,2023-04-05 21:00:00,88.22,10061,Germany,705.76
158348,D400,T-shirt,6,2023-04-05 22:00:00,13.51,10160,Spain,81.06
124596,C300,T-shirt,5,2023-04-05 23:00:00,91.95,10198,Netherlands,459.75
133174,C300,Shoes,9,2023-04-06 00:00:00,92.92,10169,Germany,836.28
164106,A100,Watch,9,2023-04-06 01:00:00,74.09,10043,Spain,666.8100000000001
169967,A100,T-shirt,3,2023-04-06 02:00:00,90.53,10173,Germany,271.59000000000003
159182,C300,Bag,9,2023-04-06 03:00:00,78.15,10085,Netherlands,703.35
193300,C300,Shoes,9,2023-04-06 04:00:00,55.19,10080,Netherlands,496.71
187163,A100,T-shirt,2,2023-04-06 05:00:00,62.07,10121,France,124.14
139310,B200,Watch,5,2023-04-06 06:00:00,64.68,10103,Spain,323.40000000000003
156088,D400,Watch,2,2023-04-06 07:00:00,17.05,10158,Netherlands,34.1
108906,D400,Shoes,1,2023-04-06 08:00:00,23.34,10132,United Kingdom,23.34
136914,A100,Watch,7,2023-04-06 09:00:00,54.72,10119,Germany,383.03999999999996
145379,D400,Bag,4,2023-04-06 10:00:00,15.95,10145,Netherlands,63.8
178612,A100,Bag,5,2023-04-06 11:00:00,96.67,10133,Spain,483.35
137650,A100,T-shirt,4,2023-04-06 12:00:00,53.18,10105,Spain,212.72
146881,A100,Watch,6,2023-04-06 13:00:00,41.11,10177,Spain,246.66
146413,A100,Bag,2,2023-04-06 14:00:00,19.97,10126,France,39.94
106012,B200,Shoes,8,2023-04-06 15:00:00,44.57,10027,Germany,356.56
150115,C300,Watch,4,2023-04-06 16:00:00,33.73,10106,United Kingdom,134.92
107151,C300,T-shirt,8,2023-04-06 17:00:00,13.35,10023,Spain,106.8
157716,B200,Shoes,3,2023-04-06 18:00:00,96.87,10196,Germany,290.61
193747,D400,Shoes,5,2023-04-06 19:00:00,30.17,10027,Spain,150.85000000000002
192653,D400,Shoes,3,2023-04-06 20:00:00,70.59,10185,Spain,211.77
136378,C300,Bag,7,2023-04-06 21:00:00,13.68,10194,United Kingdom,95.75999999999999
142652,D400,Shoes,3,2023-04-06 22:00:00,91.75,10145,Germany,275.25
172430,C300,Bag,8,2023-04-06 23:00:00,61.12,10003,Spain,488.96
113467,C300,Shoes,9,2023-04-07 00:00:00,67.4,10103,France,606.6
131010,B200,Bag,2,2023-04-07 01:00:00,79.27,10176,Spain,158.54
154691,D400,Watch,3,2023-04-07 02:00:00,62.56,10127,Germany,187.68
164157,B200,Bag,7,2023-04-07 03:00:00,11.74,10127,Netherlands,82.18
112289,C300,Bag,5,2023-04-07 04:00:00,45.81,10105,Spain,229.05
144976,C300,Watch,7,2023-04-07 05:00:00,29.89,10159,France,209.23000000000002
143596,C300,Shoes,2,2023-04-07 06:00:00,51.24,10095,France,102.48
123171,A100,Watch,4,2023-04-07 07:00:00,43.41,10126,Spain,173.64
186365,A100,Shoes,1,2023-04-07 08:00:00,83.52,10092,Germany,83.52
199590,A100,Bag,5,2023-04-07 09:00:00,28.47,10065,Spain,142.35
144139,B200,Shoes,8,2023-04-07 10:00:00,24.12,10057,France,192.96
148713,C300,Bag,1,2023-04-07 11:00:00,96.02,10010,Spain,96.02
129734,D400,Shoes,7,2023-04-07 12:00:00,95.2,10110,France,666.4
172588,B200,Bag,7,2023-04-07 13:00:00,99.38,10103,Netherlands,695.66
163646,B200,Bag,7,2023-04-07 14:00:00,59.0,10064,Spain,413.0
103654,B200,T-shirt,1,2023-04-07 15:00:00,15.75,10127,United Kingdom,15.75
189022,D400,Shoes,3,2023-04-07 16:00:00,88.62,10016,Spain,265.86
118743,C300,Shoes,2,2023-04-07 17:00:00,18.79,10113,France,37.58
148368,A100,T-shirt,5,2023-04-07 18:00:00,19.78,10079,Germany,98.9
190025,C300,Bag,2,2023-04-07 19:00:00,23.37,10065,France,46.74
174172,C300,Bag,5,2023-04-07 20:00:00,67.07,10117,Netherlands,335.34999999999997
106441,B200,T-shirt,5,2023-04-07 21:00:00,15.18,10112,Germany,75.9
124611,B200,T-shirt,4,2023-04-07 22:00:00,78.94,10131,United Kingdom,315.76
112149,B200,Watch,7,2023-04-07 23:00:00,10.53,10159,United Kingdom,73.71
159189,A100,Bag,6,2023-04-08 00:00:00,15.49,10070,Netherlands,92.94
121675,A100,Watch,2,2023-04-08 01:00:00,46.28,10156,Netherlands,92.56
171031,A100,Shoes,4,2023-04-08 02:00:00,41.02,10060,Netherlands,164.08
142668,C300,Watch,7,2023-04-08 03:00:00,99.02,10187,Netherlands,693.14
113673,B200,T-shirt,9,2023-04-08 04:00:00,96.85,10057,Spain,871.65
176666,D400,T-shirt,9,2023-04-08 05:00:00,23.02,10052,France,207.18
188204,C300,T-shirt,3,2023-04-08 06:00:00,94.93,10004,Spain,284.79
180758,A100,T-shirt,1,2023-04-08 07:00:00,70.76,10113,Germany,70.76
165429,D400,Watch,9,2023-04-08 08:00:00,43.84,10060,United Kingdom,394.56000000000006
123669,D400,Watch,8,2023-04-08 09:00:00,75.26,10020,United Kingdom,602.08
134068,B200,Watch,7,2023-04-08 10:00:00,90.51,10185,Germany,633.57
188789,D400,T-shirt,6,2023-04-08 11:00:00,22.11,10013,United Kingdom,132.66
109435,A100,T-shirt,7,2023-04-08 12:00:00,23.62,10095,Netherlands,165.34
194088,B200,Bag,9,2023-04-08 13:00:00,43.83,10078,Netherlands,394.46999999999997
152249,D400,Bag,6,2023-04-08 14:00:00,21.08,10181,Netherlands,126.47999999999999
137384,B200,T-shirt,3,2023-04-08 15:00:00,39.24,10077,Germany,117.72
181929,D400,Bag,3,2023-04-08 16:00:00,66.34,10040,France,199.02
176153,C300,Shoes,4,2023-04-08 17:00:00,82.22,10015,Germany,328.88
175388,C300,Shoes,8,2023-04-08 18:00:00,33.68,10050,France,269.44
131401,A100,T-shirt,9,2023-04-08 19:00:00,31.76,10000,United Kingdom,285.84000000000003
171831,C300,Watch,8,2023-04-08 20:00:00,79.08,10039,United Kingdom,632.64
134084,C300,Shoes,2,2023-04-08 21:00:00,41.2,10017,United Kingdom,82.4
155826,C300,Shoes,4,2023-04-08 22:00:00,82.76,10033,France,331.04
136451,D400,Watch,4,2023-04-08 23:00:00,99.37,10188,United Kingdom,397.48
107227,D400,Bag,2,2023-04-09 00:00:00,98.07,10099,Germany,196.14
131910,B200,Watch,8,2023-04-09 01:00:00,67.96,10148,France,543.68
136041,D400,Bag,3,2023-04-09 02:00:00,40.65,10128,Netherlands,121.94999999999999
188920,C300,Bag,2,2023-04-09 03:00:00,11.22,10154,France,22.44
165681,D400,Watch,7,2023-04-09 04:00:00,75.11,10178,Germany,525.77
181571,A100,Bag,1,2023-04-09 05:00:00,97.91,10138,Germany,97.91
165481,B200,Shoes,6,2023-04-09 06:00:00,11.46,10119,Germany,68.76
168576,B200,T-shirt,3,2023-04-09 07:00:00,5.59,10101,United Kingdom,16.77
164174,D400,Bag,3,2023-04-09 08:00:00,84.02,10114,Netherlands,252.06
126160,C300,Shoes,5,2023-04-09 09:00:00,14.71,10013,Netherlands,73.55000000000001
117633,B200,Watch,3,2023-04-09 10:00:00,12.75,10091,Spain,38.25
194880,A100,Bag,4,2023-04-09 11:00:00,91.48,10182,Germany,365.92
117014,A100,Shoes,3,2023-04-09 12:00:00,12.56,10154,United Kingdom,37.68
180532,B200,Bag,7,2023-04-09 13:00:00,15.83,10149,France,110.81
149104,C300,Watch,3,2023-04-09 14:00:00,59.11,10020,United Kingdom,177.32999999999998
141621,C300,T-shirt,4,2023-04-09 15:00:00,76.9,10119,Germany,307.6
177231,D400,Bag,2,2023-04-09 16:00:00,42.96,10151,United Kingdom,85.92
168388,D400,T-shirt,2,2023-04-09 17:00:00,44.96,10018,Germany,89.92
116014,B200,Bag,9,2023-04-09 18:00:00,65.1,10023,France,585.9
192578,D400,Bag,1,2023-04-09 19:00:00,53.02,10025,France,53.02
133755,D400,Watch,1,2023-04-09 20:00:00,6.77,10152,Netherlands,6.77
140390,D400,Bag,1,2023-04-09 21:00:00,15.79,10044,Spain,15.79
123711,A100,Shoes,3,2023-04-09 22:00:00,60.25,10107,United Kingdom,180.75
191658,D400,Shoes,2,2023-04-09 23:00:00,80.4,10156,Spain,160.8
157993,B200,T-shirt,3,2023-04-10 00:00:00,77.49,10138,United Kingdom,232.46999999999997
174696,C300,T-shirt,5,2023-04-10 01:00:00,75.31,10023,Netherlands,376.55
127213,D400,Shoes,9,2023-04-10 02:00:00,78.27,10023,Netherlands,704.43
157784,C300,T-shirt,2,2023-04-10 03:00:00,9.22,10011,France,18.44
107421,D400,T-shirt,1,2023-04-10 04:00:00,90.03,10134,France,90.03
186936,B200,Shoes,6,2023-04-10 05:00:00,89.48,10167,France,536.88
199073,A100,Shoes,3,2023-04-10 06:00:00,55.53,10080,United Kingdom,166.59
117727,B200,Shoes,7,2023-04-10 07:00:00,28.62,10098,Spain,200.34
104358,A100,Watch,6,2023-04-10 08:00:00,61.26,10069,Spain,367.56
165108,D400,Watch,7,2023-04-10 09:00:00,58.0,10078,France,406.0
194018,D400,Shoes,5,2023-04-10 10:00:00,26.18,10022,Netherlands,130.9
132117,A100,Bag,1,2023-04-10 11:00:00,62.3,10198,Spain,62.3
188700,B200,Shoes,3,2023-04-10 12:00:00,80.74,10122,Netherlands,242.21999999999997
131910,B200,Watch,3,2023-04-10 13:00:00,81.58,10037,France,244.74
198032,A100,T-shirt,7,2023-04-10 14:00:00,10.67,10158,United Kingdom,74.69
155754,D400,Bag,3,2023-04-10 15:00:00,23.73,10028,Germany,71.19
162438,A100,Bag,5,2023-04-10 16:00:00,68.48,10171,Spain,342.40000000000003
129371,D400,T-shirt,4,2023-04-10 17:00:00,86.68,10155,France,346.72
151501,A100,Bag,4,2023-04-10 18:00:00,54.52,10075,France,218.08
160946,D400,T-shirt,7,2023-04-10 19:00:00,72.21,10067,Spain,505.46999999999997
138467,A100,Watch,1,2023-04-10 20:00:00,7.0,10020,Germany,7.0
117625,C300,Bag,7,2023-04-10 21:00:00,62.8,10008,United Kingdom,439.59999999999997
133893,D400,Bag,8,2023-04-10 22:00:00,96.38,10048,Spain,771.04
176329,B200,T-shirt,3,2023-04-10 23:00:00,67.8,10097,United Kingdom,203.39999999999998
131007,A100,T-shirt,3,2023-04-11 00:00:00,92.62,10036,France,277.86
191302,B200,Watch,4,2023-04-11 01:00:00,58.77,10020,Spain,235.08
139532,A100,T-shirt,6,2023-04-11 02:00:00,85.12,10187,United Kingdom,510.72
154253,B200,T-shirt,7,2023-04-11 03:00:00,16.8,10022,Netherlands,117.60000000000001
112323,B200,Watch,1,2023-04-11 04:00:00,16.73,10137,Netherlands,16.73
173379,A100,Shoes,4,2023-04-11 05:00:00,16.42,10069,Netherlands,65.68
